census_year,HEI_code,HEI_name,administrative_structure,academic_status,maintainer_code,headquarters_region,headquarters_state,headquarters_city,institution_type,own_revenue,transferred_revenue,other_revenue,faculty_expenses,staff_expenses,social_contribution_expenses,cost_expenses,investment_expenses,research_expenses,other_expenses
2019,17672,ESCOLA DE DIREITO DO BRASIL,private_for_profit,faculty,15777,3,35,3550308,1,184757.23,0,0,61196.99,18631.78,34588.84,96888.04,0,0,136706.71
2019,17674,Faculdade de Educação de São Mateus,private_for_profit,faculty,15779,2,21,2111508,1,209318,0,0,78000,26576,15161,21080,20908,3200,10096
2019,17680,FACULDADE EVANGÉLICA DE SENADOR CANEDO,private_nonprofit,faculty,267,5,52,5220454,1,222087365.89,0,8741825.14,76363074.63,20178068.26,27589456.09,36488840.73,17354711.21,4996839.33,29790444.33
2019,17688,FACULDADE FADAM,private_for_profit,faculty,15597,2,23,2307650,1,606242.66,10000,7321,464446.31,195911.84,93217.96,483296.48,14285,2000,0
2019,17690,FACULDADE DE TECNOLOGIA SENAI ROBERTO MANGE,private_nonprofit,faculty,796,3,35,3509502,1,1205965.3,461607.01,0,469766.47,538734.97,344824.04,314246.83,0,0,0
2019,17691,FACULDADE DE TECNOLOGIA SENAI GASPAR RICARDO JUNIOR,private_nonprofit,faculty,796,3,35,3552205,2,964780.6,0,0,239574.98,169529.85,526701.47,334702.92,0,0,0
2019,17715,FACULDADE DE EDUCAÇÃO SUPERIOR DE PERNAMBUCO,private_for_profit,faculty,15798,2,26,2611101,2,3e+05,1e+05,150000,150600,124500,50000,35000,25000,20000,30000
2019,17731,FACULDADE SESI-SP DE EDUCAÇÃO,private_nonprofit,faculty,15799,3,35,3550308,1,295072,0,0,1182592.92,1772485.92,2651001.23,530190,1842,0,107237
2019,17738,Faculdade Cesgranrio,private_nonprofit,faculty,15800,3,33,3304557,1,372468046.99,0,0,3287692.56,60792223.43,27117690.89,69002537.17,0,160299.85,208960687.27
2019,17749,Faculdade América,private_for_profit,faculty,15805,3,32,3201209,1,745835.5,0,0,188710.58,127493.48,82257.36,0,0,0,120526.67
2019,17758,Faculdade Euclides da Cunha,private_for_profit,faculty,15809,2,29,2910701,2,375487.72,1,5637,63612.8,87700,16728.68,79239.61,39100,12000,28500
2019,17763,Faculdade SENAI da Paraíba,private_nonprofit,faculty,15813,2,25,2507507,2,882661.72,776766.23,4116.75,484842.73,366225.45,149862.7,639792.49,12380,0,10441.33
2019,17775,Faculdade de Ciências da Saúde de Serra Talhada,special,faculty,430,2,26,2613909,1,3062642.12,670803.79,1386765,3275000,141.58,796438.83,613564.26,4655.32,16230.64,178000
2019,17777,FACULDADE SENAC CONCÓRDIA,private_nonprofit,faculty,2084,4,42,4204301,2,1287142.66,0,0,260654,925720.52,1540025.43,209343.08,0,0,129105.98
2019,17803,Faculdade Estácio de Rio Preto,private_for_profit,faculty,848,3,35,3549805,1,395706282,0,5783118,46549601,8926260,9993658,18774467,0,0,60092729
2019,17816,FACULDADE UNINASSAU FEIRA DE SANTANA,private_for_profit,faculty,1847,2,29,2910800,1,501481482.63,4390859.23,0,91041189.93,56981871.96,93066796.38,41174925.96,9123227.09,0,234868087.27
2019,17828,Faculdade do Centro Leste - Cariacica,private_for_profit,faculty,932,3,32,3201308,1,12417690.35,0,139861.79,4247951.4,939824.48,4901687.6,2848549.84,298104.32,195125.92,1168117.87
2019,17831,Faculdade de Tecnologia e Negócios de Catalão,private_for_profit,faculty,15861,5,52,5205109,1,468000,277000,0,192000,132000,230000,114000,50000,5000,22000
2019,17839,FACULDADE DE DRACENA,private_for_profit,faculty,16134,3,35,3514403,1,258247286.85,0,2720403.15,3460849.11,458012.91,3064638.38,54798549.74,0,0,118628611.22
2019,17854,FACULDADE CAPITAL FEDERAL,private_for_profit,faculty,15868,3,35,3552809,1,18571306.57,0,65104.99,3561532.16,1134580.92,2790215.36,2021519.53,210553.77,0,684264.08
2019,17874,Faculdade de Educação Superior de Tangará da Serra,private_for_profit,faculty,15737,5,51,5107958,2,944148.83,0,62577.71,263283.67,142863.39,224099.52,74355.81,55000,0,30000
2019,17875,Faculdade Católica de Belém,private_nonprofit,faculty,12052,1,15,1500800,1,2652705.8,0,275574.44,716972.84,380647.71,297046.48,212254.11,107764.74,817915.39,212254.11
2019,17876,FACULDADE ESPÍRITO SANTO,private_nonprofit,faculty,15880,2,29,2910727,1,120000,53000,36000,12070,79800,18000,0,0,0,0
2019,17882,FACULDADE ESCOLA POLITÉCNICA DE INOVAÇÃO E CONHECIMENTO APLICADO,private_for_profit,faculty,15881,4,42,4202404,1,3249949.32,0,0,59604.48,679307,636548,625038,437147.98,0,403462.45
2019,17886,Faculdade de Educação Sul do Piauí,private_for_profit,faculty,15882,2,22,2210003,1,171397.99,0,0,60433.37,38689.11,8167.2,43945.69,5000,5000,2334.43
2019,17887,Faculdade de Ciências Médicas de São José dos Campos,private_for_profit,faculty,15883,3,35,3549904,1,32440346.94,0,1480490.66,4576512.99,2662122.96,1758094.05,6153451.66,9997553.52,413083.05,2512611.87
2019,17889,FACULDADE IBG,private_for_profit,faculty,15778,5,51,5107602,1,1826824,0,0,130807.74,114709.03,195382.14,485892.79,117715.12,0,464428.98
2019,17896,FACULDADE BRASILEIRA DE TECNOLOGIA,private_for_profit,faculty,16248,2,29,2910800,1,27022410,0,0,2138647,1151580,1216450,2588038,0,436800,3252722
2019,17902,FACULDADE ESAMC JUNDIAÍ,private_for_profit,faculty,918,3,35,3525904,2,413760.38,0,280003.69,280003.69,43558.9,128983.89,173360.3,35000,15000,0
2019,17926,Faculdade de Ensino Superior Paschoal Dantas,private_for_profit,faculty,15894,3,35,3550308,1,232672.61,0,0,40449.25,8317.6,1913.03,7686.73,0,0,0
2019,17928,Faculdade Aliança Educacional do Estado de São Paulo,private_for_profit,faculty,15896,3,35,3522505,1,1660138.9,0,2508.18,560061.81,238789.24,227388.77,0,0,0,1565789.56
2019,17933,FACULDADE REDENTOR DE PARAÍBA DO SUL,private_nonprofit,faculty,1671,3,33,3303708,1,131388395.13,0,2115033.89,31707288.83,4965071.09,16512854.4,25648572.6,7815703.2,14030118.19,28083015.41
2019,17942,Faculdade de Tecnologia do Tatuapé,state_owned,faculty,33,3,35,3550308,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,17952,Faculdade de Tecnologia de Jacareí,state_owned,faculty,33,3,35,3524402,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,17953,Faculdade de Tecnologia de Pompeia - Shunji Nishimura,state_owned,faculty,33,3,35,3540002,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,17977,Faculdade de Tecnologia de Itaquera,state_owned,faculty,33,3,35,3550308,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,17982,Faculdade Rhema,private_for_profit,faculty,15918,4,41,4101507,2,3096190.86,0,0,120359.28,110036.53,71723.35,305453.42,501457.2,0,1844480.52
2019,18009,Faculdade BSSP,private_for_profit,faculty,17200,5,52,5208707,2,143006.19,0,0,39500,79071.59,27920,0,0,0,0
2019,18010,Faculdade Estácio de Cuiabá,private_for_profit,faculty,1122,5,51,5103403,1,76026842.58,0,1515259.14,6220986.06,3296774.37,2551954.4,13017499.13,0,0,12639477.82
2019,18019,Faculdade do Educador,private_nonprofit,faculty,15925,3,35,3550308,1,0,1500000,0,256042.74,149381.91,108456,159192.91,55268.88,0,756119.35
2019,18023,FACULDADE UNINASSAU PETROLINA,private_for_profit,faculty,1847,2,26,2611101,1,501481482.63,0,4390859.23,91041189.93,56981871.96,93066796.38,41174925.96,9123227.09,0,234868087.27
2019,18025,FACULDADE DE EDUCAÇÃO SUPERIOR DE CHAPECÓ,private_for_profit,faculty,15915,4,42,4204202,1,1359509.87,0,670.1,76952.39,401594.57,28049.44,9960.15,0,0,595856.87
2019,18033,FACULDADE DE TEODORO SAMPAIO,private_nonprofit,faculty,10836,3,35,3554300,1,9571205.57,0,72828.51,1785323.03,1304008.06,286055.88,382039.73,0,0,1372641.71
2019,18034,Centro de Ensino Superior Riograndese,private_for_profit,faculty,15927,4,43,4320107,2,4136304.74,0,383.68,1996479.93,504097.13,220542.53,228495.96,573916.22,0,1049223.21
2019,18035,Escola Brasileira de Medicina Chinesa,private_nonprofit,faculty,15891,3,35,3550308,1,300888.57,0,0,198009.71,40194.27,14160.19,179839.38,0,0,8011.14
2019,18036,Faculdade Telos,private_for_profit,faculty,17166,3,31,3170206,2,623256,0,0,150828.08,82914,192324,120345,21000,20437,12347.92
2019,18046,FACULDADE ILAPEO,private_for_profit,faculty,15926,4,41,4106902,1,11798427.61,0,453,1924568.8,3082534.5,2477791.34,1492673.79,188985.12,0,3277661.44
2019,18048,Faculdade Vértix Trirriense,private_for_profit,faculty,3092,3,33,3306008,2,2809365.92,0,11171.49,883661.85,402787.57,350267.4,0,0,0,0
2019,18049,Faculdade de Tecnologia de Taubaté,state_owned,faculty,33,3,35,3554102,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,18051,Faculdades de Ciências e Tecnologia do Nordeste LTDA,private_for_profit,faculty,15938,2,23,2304400,1,644878.66,0,5145.12,449044.29,138920.1,193456.91,476545.17,153128.38,0,98970.05
2019,18059,FACULDADE SANTO ANTONIO DE QUEIMADAS,private_for_profit,faculty,15822,2,29,2925808,2,205384.72,0,0,104376.7,57165.9,100156.41,2726717.61,99180.6,0,2154731.27
2019,18062,Faculdade Marechal Rondon,private_nonprofit,faculty,15932,1,11,1100304,2,3060329.73,0,26242.54,1123086.18,329537.29,466504.92,858091.53,194742.59,0,18083.31
2019,18065,CISNE - FACULDADE DE QUIXADÁ,private_for_profit,faculty,15934,2,23,2311306,1,5682596.15,0,0,482290.19,367488.24,585308.51,0,0,0,4128367.03
2019,18067,CISNE - Faculdade Tecnológica de Quixadá,private_for_profit,faculty,15934,2,23,2311306,1,5682596.15,0,0,482290.19,367488.24,585308.51,0,0,0,4128367.03
2019,18072,FACULDADE CEAT,private_nonprofit,faculty,15935,3,35,3550308,1,517481.58,19200,0,142680,105000,42909,206000,10000,0,10892
2019,18073,Faculdade Fasipe Cuiabá,private_for_profit,faculty,15941,5,51,5103403,1,4215954.21,0,92125.51,1934089.41,398539.64,599546.01,364242.65,827034.86,126334.46,9116.92
2019,18075,FACULDADE UNINASSAU JABOATÃO DOS GUARARAPES,private_for_profit,faculty,1847,2,26,2607901,1,501481482.63,0,4390859.23,91041189.93,56981871.96,93066796.38,41174925.96,9123227.09,0,234868087.27
2019,18077,Faculdade Cosmopolita,private_for_profit,faculty,15942,1,15,1501402,1,5685360.04,0,0,2253275.05,717163.58,1637420.34,2565740.72,585818.79,0,0
2019,18099,Faculdade de Tecnologia de Diadema Luigi Papaiz,state_owned,faculty,33,3,35,3513801,1,0,629874491.31,0,371346187.75,44344294.37,139489504.15,57049463.96,17645041.08,0,0
2019,18106,FACULDADE COELHO NETO,private_for_profit,faculty,15922,2,21,2105302,2,56595,60709.87,0,67766.04,31814.06,17724.77,0,0,0,0
2019,18114,Faculdade Fasipe Mato Grosso,private_for_profit,faculty,15951,5,51,5103403,1,5894684.21,0,125436.15,2558551.15,568901.37,785023.69,451509.03,1096263.92,140268.8,18060.36
2019,18133,Faculdade Unida de Campinas Goiânia - FACUNICAMPS GOIÂNIA,private_for_profit,faculty,15954,5,52,5208707,1,19200733.39,0,232539.46,3682118.11,1951624.65,3324906.15,877720.79,1120397.63,383294.08,0
2019,18147,FACULDADE INTEGRADA DE PONTA GROSSA,private_for_profit,faculty,560,4,41,4119905,1,624834319,0,55402991.48,89204203.73,86608512.06,54101081.69,272056800.79,64962409.23,3371290,85039531.81
2019,18148,FACULDADE CONHECIMENTO & CIÊNCIA,private_for_profit,faculty,15949,1,15,1501402,1,670000,80000,86000,296785.15,59373.78,149510.38,0,0,0,0
2019,18165,Fundação Universidade Virtual do Estado de São Paulo,state_owned,university,15958,3,35,3550308,2,4022913.7,0,0,4768828.55,17706832.62,5689898.1,0,568574,0,31600226.17
2019,18167,Faculdade CEPEP,private_nonprofit,faculty,15960,2,23,2304400,1,183384,0,0,51000,36200,0,41000,38150,0,19200
2019,18201,FACULDADE SENAC PALHOÇA,private_nonprofit,faculty,2084,4,42,4211900,2,2900780,0,170950,966416.58,929117.27,978560.3,148560,0,0,2600760.15
2019,18211,FACULDADE UNINASSAU CABO,private_for_profit,faculty,1847,2,26,2602902,1,501481482.63,0,4390859.23,91041189.93,56981871.96,93066796.38,41174925.96,9123227.09,0,234868087.27
2019,18253,FACULDADE VALE DO AÇO,private_for_profit,faculty,15886,2,21,2100055,2,4448102.93,608174.57,17384.53,2566671.33,539201.8,1352968.77,370013.73,184806.4,60000,0
2019,18257,FACULDADE HORUS SÄO MIGUEL,private_for_profit,faculty,2205,4,42,4217204,2,205852.79,0,55320,31643.93,31449.86,14936.78,64910.22,0,0,0
2019,18258,FACULDADE UNIFICADA DO ESTADO DE SÃO PAULO,private_for_profit,faculty,13511,3,35,3529401,1,280262.01,0,0,158042.32,52548,21475,123003.58,0,0,64339.88
2019,18260,Faculdade Estácio de Imperatriz - ESTÁCIO IMPERATRIZ,private_for_profit,faculty,1122,2,21,2105302,1,76026842.58,0,1515259.14,6220986.06,3296774.37,2551954.4,13017499.13,0,0,12639477.82
2019,18267,FACULDADE INTEGRADA DE GESTÃO E MEIO AMBIENTE,private_for_profit,faculty,15967,2,26,2611606,2,871200,0,0,153616.18,183488.45,73998.58,177120,110000,18000,32000
2019,18288,Faculdade Latino-americana,private_nonprofit,faculty,15953,3,35,3503901,2,1253546.77,0,0,130498.34,59646.83,66175.01,1106928.95,0,0,0
2019,18290,FACULDADE INTEGRADA DE LONDRINA,private_for_profit,faculty,560,4,41,4113700,1,624834319,0,55402991.48,89204203.73,86608512.06,54101081.69,272056800.79,64962409.23,3371290,85039531.81
2019,18296,Faculdade AGES de Tucano,private_for_profit,faculty,1077,2,29,2931905,2,2080875.1,0,0,547806.58,414947.97,326680.21,228037.5,13677.16,26086.16,329944.53
2019,18319,FACULDADES INTEGRADAS VITAL BRAZIL,private_for_profit,faculty,15986,3,33,3304557,2,24171.27,319646.02,0,69642,92936.67,77030.13,0,0,0,104208.49
2019,18372,FACULDADE SOLIDARIA DO OESTE PAULISTA,private_nonprofit,faculty,16000,3,35,3541406,1,95000,0,74000,53000,26000,16000,22000,35000,5000,12000
2019,18440,UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARÁ,federally_owned,university,16047,1,15,1504208,2,171104.09,1744404.94,113409.13,60618920.58,25194953.9,23618751.01,24308810.83,4169076,1020588.57,0
2019,18454,Faculdade Una de Sete Lagoas,private_for_profit,faculty,902,3,31,3167202,2,3432768,0,11164,374561,1123658,839869,1681737,701646.62,0,2354797
2019,18462,FACULDADE PROMOVE DE CURVELO,private_for_profit,faculty,17158,3,31,3120904,1,13898162.01,0,25802.44,4421932.83,2396951.97,946361.53,1677352.12,48086.94,95995.03,1164205.17
2019,18463,"FACULDADE DE ADMINISTRAÇÃO, HUMANAS E EXATAS",private_for_profit,faculty,15996,5,50,5005681,1,299820,0,0,168200,45329,31431,61570,4790,0,12340
2019,18471,Faculdade de Ciências Médicas Aggeu Magalhães,private_for_profit,faculty,16058,2,26,2613909,2,727370.75,0,0,199667.99,17250.63,95439.83,0,0,0,0
2019,18474,FACULDADE UNA DE CATALÃO,private_for_profit,faculty,2095,5,52,5205109,2,9780219,0,16715,21421,206534,108443,497212,860624.83,0,5577498
2019,18478,Faculdade Paulo Picanço,private_for_profit,faculty,15994,2,23,2304400,1,17019881.7,0,7485.3,1819907.14,1010851.56,1032509.63,639207.75,0,0,1618013.93
2019,18492,Universidade Estadual do Paraná,state_owned,university,37,4,41,4118402,2,1634221.9,164929154.62,1005618,120011340.09,14229536.02,18366777.1,11501949.59,1907667.23,1551724.49,0
2019,18497,Faculdade Maranhense,private_for_profit,faculty,17429,2,21,2107803,2,879745.43,0,221557.54,520000,210180,2e+05,0,0,0,0
2019,18506,UNIVERSIDADE FEDERAL DO OESTE DA BAHIA,federally_owned,university,16078,2,29,2903201,2,146633.25,1012644,0,51262780.51,21176169.93,13104783.73,24576190,4458849.79,193604.48,6e+05
2019,18509,FACULDADE SOLIDÁRIA DE SOBRADINHO,private_nonprofit,faculty,16000,5,53,5300108,1,95000,0,74000,53000,26000,16000,22000,35000,5000,12000
2019,18516,FACULDADE MIRIENSE,private_for_profit,faculty,16074,1,15,1503309,2,555000,0,153740.75,72250,103250,0,71580.45,0,57415.35,41693.15
2019,18520,ALFA - Faculdade de Araçuai,private_for_profit,faculty,2371,3,31,3103405,1,4429108.1,0,0,760661.23,730824.11,446955.65,0,0,0,1015501.06
2019,18526,FACULDADE DE OSASCO,private_for_profit,faculty,16878,3,35,3534401,1,342788356.58,0,146036.64,55483401.5,33771160.49,9875203.76,33583552.26,0,0,54292539.88
2019,18616,FACULDADE ÁGORA - FAG,private_for_profit,faculty,16055,5,51,5102637,1,863438.05,0,0,233165.76,58291.44,130892.44,41554.22,0,0,61911.76
2019,18623,FACULDADE DE ESTUDOS SUPERIORES DO MARANHÃO,private_for_profit,faculty,16088,2,21,2111300,2,2018821.66,0,6854.72,274250.04,48397.07,63564.12,14140.74,123454.23,43919.91,146309.72
2019,18625,Faculdade Pitágoras de Vitória da Conquista,private_for_profit,faculty,14514,2,29,2933307,1,1778479903.74,0,163312686.14,402749803.74,3656481.79,127735617.68,615778363.14,270642956.74,6178334.17,596795160.1
2019,18626,Faculdade Pitágoras de Arapiraca,private_for_profit,faculty,14514,2,27,2700300,1,1778479903.74,0,163312686.14,402749803.74,3656481.79,127735617.68,615778363.14,270642956.74,6178334.17,596795160.1
2019,18627,Faculdade Pitágoras de João Pessoa,private_for_profit,faculty,14514,2,25,2507507,1,1778479903.74,0,163312686.14,402749803.74,3656481.79,127735617.68,615778363.14,270642956.74,6178334.17,596795160.1
2019,18628,Faculdade Pitágoras de Luis Eduardo Magalhães,private_for_profit,faculty,14514,2,29,2919553,1,1778479903.74,0,163312686.14,402749803.74,3656481.79,127735617.68,615778363.14,270642956.74,6178334.17,596795160.1
2019,18631,FACULDADE DO VALE DO RIO ARINOS,private_for_profit,faculty,14953,5,51,5105101,1,4990457.2,0,0,1442490.18,360622.54,960214.47,318650.58,258912.75,0,1111115.89
2019,18636,Faculdade da Região Sisaleira,private_for_profit,faculty,16092,2,29,2908408,2,535890.25,632150,210564,454958,231560.25,150000,8000,120000,65035.25,2e+05
2019,18637,Faculdade ImesMercosur,private_nonprofit,faculty,16056,3,31,3127701,2,2888599.44,0,7433.75,332240.7,471437.8,135844.37,1876182.62,0,0,23053.29
2019,18639,Faculdade Pitágoras de Bacabal,private_for_profit,faculty,1204,2,21,2101202,1,620101531.22,0,108644988.89,109667973.44,624036.96,58482188.24,111079420.2,20048344.87,0,278085110.3
2019,18643,FACULDADE UNINASSAU MARACANAÚ,private_for_profit,faculty,1847,2,23,2307650,1,501481482.63,0,4390859.23,91041189.93,56981871.96,93066796.38,41174925.96,9123227.09,0,234868087.27
2019,18646,Faculdade Evolução do Vale do Acaraú,private_for_profit,faculty,16083,2,23,2312908,2,64805.03,0,0,37440,14352,5145.5,0,5200,0,0
2019,18647,FACULDADE DA AMAZÔNIA DE MARABÁ,private_for_profit,faculty,2447,1,15,1504208,1,501481482.63,0,4390859.23,91041189.93,56981871.96,93066796.38,41174925.96,9123227.09,0,234868087.27
2019,18648,Faculdade Uninassau Arapiraca,private_for_profit,faculty,1847,2,27,2700300,1,501481482.63,0,4390859.23,91041189.93,56981871.96,93066796.38,41174925.96,9123227.09,0,234868087.27
2019,18649,FACULDADE UNINASSAU MOSSORÓ,private_for_profit,faculty,1847,2,24,2408003,1,501481482.63,0,4390859.23,91041189.93,56981871.96,93066796.38,41174925.96,9123227.09,0,234868087.27
2019,18650,UNAMA FACULDADE DA AMAZÔNIA DE RIO BRANCO,private_for_profit,faculty,1847,1,12,1200401,1,501481482.63,0,4390859.23,91041189.93,56981871.96,93066796.38,41174925.96,9123227.09,0,234868087.27
2019,18651,Unama Faculdade da Amazônia de Boa Vista,private_for_profit,faculty,1847,1,14,1400100,1,501481482.63,0,4390859.23,91041189.93,56981871.96,93066796.38,41174925.96,9123227.09,0,234868087.27
2019,18652,FACULDADE UNINASSAU JUAZEIRO DO NORTE,private_for_profit,faculty,1847,2,23,2307304,1,501481482.63,0,4390859.23,91041189.93,56981871.96,93066796.38,41174925.96,9123227.09,0,234868087.27
2019,18653,Faculdade Uninassau Garanhuns,private_for_profit,faculty,1847,2,26,2606002,1,501481482.63,0,4390859.23,91041189.93,56981871.96,93066796.38,41174925.96,9123227.09,0,234868087.27
2019,18659,Faculdade Pitágoras do Ceará,private_for_profit,faculty,16090,2,23,2304400,1,923369.78,0,44366.26,921858.19,3398.16,454514.88,1157690.95,345607.85,0,488763.48
2019,18667,FACULDADE SÃO LUCAS DE CAÇAPAVA,private_for_profit,faculty,16094,3,35,3508504,1,31535234.98,0,702949.49,8841234.63,4488138.08,7877637.41,9457819.74,5388919.15,0,7419891.54
2019,18671,FACULDADE DA AMAZÔNIA DE PORTO VELHO,private_for_profit,faculty,1847,1,11,1100205,1,501481482.63,0,4390859.23,91041189.93,56981871.96,93066796.38,41174925.96,9123227.09,0,234868087.27
2019,18684,Faculdade Santa Teresa,private_for_profit,faculty,16099,1,13,1302603,2,4253579.3,0,0,1041910.78,297688.79,418702.69,167315.23,1150000,221295.65,1992458.15
2019,18692,ALFA - Faculdade de Guanhães,private_for_profit,faculty,2371,3,31,3128006,1,4429108.1,0,0,760661.23,730824.11,446955.65,0,0,0,1015501.06
2019,18700,Faculdade AGES de Jeremoabo,private_for_profit,faculty,16079,2,29,2918100,2,651631.19,0,0,308078.57,233361.01,179713.74,49398.53,2500,0.01,59081.23
