program_code,HEI_code,active,program_name,campus_code,program_cine_code,degree_type,program_type,course_load,percent_dist,students_enrolled
1397977,10,active,FILOSOFIA,657676,0223F01,bachelor,classroom,2450,0,73
1397983,158,active,MÚSICA E TECNOLOGIA,657753,0215M01,bachelor,classroom,3142,0,12
1398023,1510,active,EDUCAÇÃO FÍSICA,658542,0915E01,bachelor,classroom,3296,20,292
1398025,5077,active,PEDAGOGIA - EDUCAÇÃO INDÍGENA,660012,0113P01,license,classroom,3200,0,11
1398030,583,active,LICENCIATURA INTERCULTURAL INDÍGENA,600047,0113E03,license,classroom,3273,0,100
1398047,5077,active,PEDAGOGIA - EDUCAÇÃO DO CAMPO,660012,0113P01,license,classroom,3280,0,7
1398063,1427,active,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,1072305,0615S02,technology,classroom,2088,20,98
1398074,221,active,GESTÃO DO AGRONEGÓCIO,,0413G09,technology,distance,2400,0,156
1398135,645,active,ENGENHARIA ELÉTRICA,,0713E05,bachelor,distance,4000,0,22
1398136,645,active,ENGENHARIA DE PRODUÇÃO,,0725E02,bachelor,distance,4000,0,23
1398138,718,active,FISIOTERAPIA,,0915F01,bachelor,distance,4800,0,104
1398155,398,active,EDUCAÇÃO FÍSICA,,0915E01,bachelor,distance,3520,0,619
1398173,322,active,RELAÇÕES INTERNACIONAIS,372,0312R01,bachelor,classroom,3000,20,89
1398175,1427,active,CIÊNCIAS CONTÁBEIS,,0411C01,bachelor,distance,3000,0,89
1398176,1427,active,EDUCAÇÃO FÍSICA,,0114E03,license,distance,3200,0,64
1398177,1427,active,ENGENHARIA DE PRODUÇÃO,,0725E02,bachelor,distance,3600,0,78
1398180,322,active,ESTÉTICA E COSMÉTICA,374,1012E01,technology,classroom,2400,20,125
1398182,322,active,CIÊNCIAS BIOLÓGICAS,9543,0511B01,bachelor,classroom,3200,20,55
1398184,322,active,CIÊNCIAS BIOLÓGICAS,9543,0114B01,license,classroom,2800,20,27
1398191,610,active,MEDICINA VETERINÁRIA,1037435,0841M01,bachelor,classroom,4000,0,326
1398202,496,active,GESTÃO DO AGRONEGÓCIO,,0413G09,technology,distance,2400,0,251
1398210,385,active,HISTÓRIA,,0114H01,license,distance,3229,0,75
1398828,30,active,ESTÉTICA E COSMÉTICA,657689,1012E01,bachelor,classroom,2400,0,168
1398868,3294,active,FISIOTERAPIA,659438,0915F01,bachelor,classroom,4060,20,5
1398869,3294,active,GESTÃO PÚBLICA,659438,0413G12,technology,classroom,1600,20,5
1398870,3294,active,EDUCAÇÃO FÍSICA,659438,0915E01,bachelor,classroom,3300,20,4
1398871,3294,active,EDUCAÇÃO FÍSICA,659438,0114E03,license,classroom,3200,20,3
1398874,3294,active,DESIGN DE INTERIORES,659438,0212D03,technology,classroom,1600,20,19
1398883,316,active,ARQUITETURA E URBANISMO,1063075,0731A02,bachelor,classroom,3996,20,330
1398888,2835,active,SERVIÇOS NOTARIAIS E JURÍDICOS,,0421S01,technology,distance,2000,0,47
1398904,417,active,GESTÃO DO AGRONEGÓCIO,,0413G09,technology,distance,2400,0,74
1398931,3294,active,GESTÃO HOSPITALAR,659438,0413G11,technology,classroom,2400,20,5
1398943,1813,active,AUTOMAÇÃO INDUSTRIAL,1081857,0714A01,technology,classroom,3078,0,82
1398944,1813,active,ENGENHARIA DE PESCA,150128,0831E01,bachelor,classroom,4250,0,70
1398945,1813,active,ENGENHARIA DE ALIMENTOS,150128,0721E01,bachelor,classroom,3645,0,70
1399008,718,active,NUTRIÇÃO,,0915N01,bachelor,distance,3840,0,86
1399010,718,active,HISTÓRIA,,0114H01,license,distance,3229,0,42
1399011,40,active,PEDAGOGIA,1551,0113P01,license,classroom,3530,0,88
1399012,3161,active,FÍSICA,1081859,0114F02,license,classroom,3245,0,76
1399013,482,active,TEATRO,657927,0215T01,bachelor,classroom,2456,2.44,11
1399016,316,active,JOGOS DIGITAIS,,0613J01,technology,distance,2224,0,200
1399018,322,active,PEDAGOGIA,9543,0113P01,license,classroom,3200,20,297
1399043,322,active,ESTÉTICA E COSMÉTICA,377,1012E01,technology,classroom,2400,20,179
1399044,322,active,ESTÉTICA E COSMÉTICA,1081234,1012E01,technology,classroom,2400,20,59
1399045,322,active,BIOMEDICINA,2646,0914B01,bachelor,classroom,3200,20,184
1399046,322,active,CIÊNCIAS CONTÁBEIS,2644,0411C01,bachelor,classroom,3000,20,190
1399047,322,active,DESIGN GRÁFICO,2645,0211D01,technology,classroom,1600,20,143
1399048,322,active,RELAÇÕES INTERNACIONAIS,2645,0312R01,bachelor,classroom,3000,20,105
1399049,322,active,DESIGN DE INTERIORES,372,0212D03,technology,classroom,1600,20,10
1399050,322,active,DESIGN DE INTERIORES,695414,0212D03,technology,classroom,1600,20,79
1399051,376,active,ESTÉTICA E COSMÉTICA,1056227,1012E01,technology,classroom,2600,19,101
1399053,1666,active,CIÊNCIAS ECONÔMICAS,1081853,0311E01,bachelor,classroom,4320,0,15
1399055,1666,active,GESTÃO DE RECURSOS HUMANOS,658667,0413G07,technology,classroom,2000,0,48
1399057,322,active,JOGOS DIGITAIS,695414,0613J01,technology,classroom,2000,20,63
1399059,322,active,JOGOS DIGITAIS,693679,0613J01,technology,classroom,2000,20,50
1399077,718,active,DESIGN DE MODA,,0212M01,technology,distance,1706,0,40
1399078,21713,active,GESTÃO DE NEGÓCIOS E INOVAÇÃO,1076995,0413G05,technology,classroom,2800,0,140
1399097,4785,active,ARQUITETURA E URBANISMO,1056974,0731A02,bachelor,classroom,4233,20,115
1399119,1735,active,MEDICINA VETERINÁRIA,143900,0841M01,bachelor,classroom,4000,0,404
1399125,1660,active,GESTÃO PÚBLICA,1076016,0413G12,technology,classroom,1619,20,44
1399126,1660,active,NUTRIÇÃO,658661,0915N01,bachelor,classroom,3318,20,84
1399128,1660,active,CIÊNCIA DA COMPUTAÇÃO,658661,0614C01,bachelor,classroom,6580,20,67
1399129,472,active,CIÊNCIAS CONTÁBEIS,,0411C01,bachelor,distance,3180,0,586
1399130,472,active,PROCESSOS GERENCIAIS,,0413G05,technology,distance,1640,0,166
1399131,472,active,REDES DE COMPUTADORES,,0612R01,technology,distance,2140,0,144
1399132,472,active,ENGENHARIA DE PRODUÇÃO,,0725E02,bachelor,distance,3740,0,479
1399133,472,active,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,,0615S02,technology,distance,2120,0,264
1399134,441,active,ARQUITETURA E URBANISMO,336,0731A02,bachelor,classroom,3660,14,21
1399135,472,active,GESTÃO AMBIENTAL,,0712G01,technology,distance,1640,0,86
1399136,953,active,COMÉRCIO EXTERIOR,688113,0413C01,technology,classroom,1600,0,79
1399139,579,active,BIOMEDICINA,1001624,0914B01,bachelor,classroom,3585,0,76
1399141,481,active,NUTRIÇÃO,,0915N01,bachelor,distance,3200,0,186
1399143,481,active,CIÊNCIAS CONTÁBEIS,,0411C01,bachelor,distance,3000,0,60
1399166,730,active,GESTÃO PÚBLICA,,0413G12,technology,distance,1980,0,115
1399169,730,active,COMPUTAÇÃO E INFORMÁTICA,,0114C05,license,distance,3243,0,138
1399241,601,active,PROCESSOS GERENCIAIS,1081878,0413G05,technology,classroom,1750,0,83
1399246,601,active,AGRONOMIA,1038161,0811A04,bachelor,classroom,4670,0,82
1399249,823,active,ENGENHARIA MECÂNICA,1074131,0715E02,bachelor,classroom,3600,0,11
1399250,823,active,ENGENHARIA DE COMPUTAÇÃO,1074131,0714E04,bachelor,classroom,3600,0,0
1399251,823,active,ARQUITETURA E URBANISMO,1074131,0731A02,bachelor,classroom,3600,0,85
1399257,417,active,FARMÁCIA,1002328,0916F01,bachelor,classroom,4000,20,312
1399287,441,active,MEDICINA,336,0912M01,bachelor,classroom,8625,0,153
1399304,316,active,DESIGN,1063075,0212D02,bachelor,classroom,3276,20,96
1399314,316,active,ENGENHARIA DE PRODUÇÃO,25206,0725E02,bachelor,classroom,4200,20,173
1399315,316,active,ENGENHARIA DE PRODUÇÃO,1063075,0725E02,bachelor,classroom,4200,20,201
1399316,316,active,ENGENHARIA DE PRODUÇÃO,657833,0725E02,bachelor,classroom,4200,20,181
1399317,316,active,ENGENHARIA DE PRODUÇÃO,1801,0725E02,bachelor,classroom,4200,20,289
1399318,316,active,ENGENHARIA DE PRODUÇÃO,706703,0725E02,bachelor,classroom,4200,20,142
1399345,163,active,EDUCAÇÃO FÍSICA,7672,0915E01,bachelor,classroom,3314,20,187
1399346,1666,active,PROCESSOS GERENCIAIS,,0413G05,technology,distance,2000,0,31
1399347,1666,active,GESTÃO COMERCIAL,,0416G01,technology,distance,2000,0,21
1399348,1666,active,GESTÃO FINANCEIRA,,0412G01,technology,distance,2000,0,29
1399349,1666,active,GESTÃO DE COOPERATIVAS,,0413G04,technology,distance,2000,0,176
1399350,1666,active,GESTÃO DE RECURSOS HUMANOS,,0413G07,technology,distance,2000,0,30
1399477,466,active,MEDICINA,1081876,0912M01,bachelor,classroom,8600,0,155
1399478,316,active,MEDICINA,1081874,0912M01,bachelor,classroom,8078,0,537
1399479,316,active,MEDICINA,1081875,0912M01,bachelor,classroom,8078,0,324
1399480,1078,active,MEDICINA,707034,0912M01,bachelor,classroom,7673,5,197
1399481,437,active,MEDICINA,24877,0912M01,bachelor,classroom,8880,40,196
1399482,163,active,MEDICINA,1054146,0912M01,bachelor,classroom,8188,20,102
1399483,1854,active,MEDICINA,658817,0912M01,bachelor,classroom,9120,20,115
1399484,5511,active,MEDICINA,660079,0912M01,bachelor,classroom,8490,0,116
1399485,423,active,MEDICINA,224,0912M01,bachelor,classroom,8480,0,108
1399486,4522,active,MEDICINA,3877,0912M01,bachelor,classroom,9280,0,189
1399487,23,active,MEDICINA,692544,0912M01,bachelor,classroom,7550,20,220
1399488,338,active,MEDICINA,1854,0912M01,bachelor,classroom,8741,0,103
1399489,338,active,MEDICINA,592,0912M01,bachelor,classroom,8741,0,155
1399519,23,active,GESTÃO COMERCIAL,,0416G01,technology,distance,1600,0,134
1399521,23,active,ENGENHARIA AMBIENTAL,692544,0712E01,bachelor,classroom,4460,20.35,18
1399534,718,active,PEDAGOGIA,1067760,0113P01,license,classroom,3229,20,315
1399535,718,active,SERVIÇO SOCIAL,1067760,0923S01,bachelor,classroom,3038,20,111
1399536,1807,active,QUÍMICA,1093980,0114Q01,license,classroom,3800,0,113
1399546,1807,active,FÍSICA,2374,0114F02,license,classroom,3720,0,102
1399593,448,active,PRODUÇÃO AUDIOVISUAL,657900,0211P01,technology,classroom,1650,20,65
1399606,448,active,ENGENHARIA MECÂNICA,1070052,0715E02,bachelor,classroom,3786,18.3,75
1399614,22076,active,MEDICINA,1089995,0912M01,bachelor,classroom,8538,0,123
1399615,22093,active,MEDICINA,1081194,0912M01,bachelor,classroom,8756,0,199
1399616,22088,active,MEDICINA,1081184,0912M01,bachelor,classroom,7713,0,217
1399617,22194,active,MEDICINA,1081358,0912M01,bachelor,classroom,9062,0,149
1399618,22202,active,MEDICINA,1089994,0912M01,bachelor,classroom,8538,0,191
1399619,22059,active,MEDICINA,1079915,0912M01,bachelor,classroom,8680,0,88
1399733,3164,active,CIÊNCIAS DA NATUREZA - BIOLOGIA,1081886,0114B01,license,classroom,3226,0,92
1399735,3164,active,ZOOTECNIA,1081886,0811Z01,bachelor,classroom,4213,0,79
1399736,3164,active,AGROINDÚSTRIA,1081886,0811A02,technology,classroom,2406,0,94
1399737,107,active,BIOTECNOLOGIA,290,0512B02,bachelor,classroom,2643,0,84
1399738,3164,active,CIÊNCIAS BIOLÓGICAS,1081887,0114B01,license,classroom,3200,0,94
1399844,2565,active,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,1003212,0615S02,technology,classroom,2360,20,64
1399848,15507,active,MATEMÁTICA,1050368,0114M01,license,classroom,3210,0,98
1399858,2565,active,REDES DE COMPUTADORES,1003212,0612R01,technology,classroom,2360,20,24
1400199,40,active,CIÊNCIAS CONTÁBEIS,1568,0411C01,bachelor,classroom,3370,0,86
1400344,466,active,HISTÓRIA,,0114H01,license,distance,3229,0,191
1400420,409,active,HISTÓRIA,,0114H01,license,distance,3225,0,100
1400668,1810,active,LETRAS - PORTUGUÊS E INGLÊS,1081890,0115L15,license,classroom,3817,0,101
1400679,802,active,PEDAGOGIA,,0113P01,license,distance,3320,0,65
1400685,802,active,ADMINISTRAÇÃO,,0413A01,bachelor,distance,3060,0,100
1400718,588,active,CIÊNCIAS BIOLÓGICAS,1005999,0114B01,license,classroom,3225,0,141
1400719,1810,active,GESTÃO PÚBLICA,1081890,0413G12,technology,classroom,2007,0,82
1400729,673,active,GESTÃO DE TURISMO,,1015T01,technology,distance,1700,0,74
1401138,600,active,ADMINISTRAÇÃO,1081891,0413A01,bachelor,classroom,3445,0,112
1401498,1810,active,ELETRÔNICA INDUSTRIAL,1062453,0714E01,technology,classroom,2480,0,59
1401591,18165,active,ENGENHARIA DE COMPUTAÇÃO,,0714E04,bachelor,distance,4000,0,4836
1401595,18165,active,ENGENHARIA DE PRODUÇÃO,,0725E02,bachelor,distance,4000,0,6433
1401620,18165,active,BIOLOGIA,,0114B01,license,distance,4240,0,159
1401621,18165,active,QUÍMICA,,0114Q01,license,distance,4280,0,93
1401622,18165,active,FÍSICA,,0114F02,license,distance,4240,0,90
1401623,18165,active,MATEMÁTICA,,0114M01,license,distance,4240,0,3798
1401679,206,active,MARKETING,,0414M01,technology,distance,1792,0,66
1401680,206,active,ESTÉTICA E COSMÉTICA,1043954,1012E01,technology,classroom,2090,20,140
1401893,1185,active,CIÊNCIAS CONTÁBEIS,1080009,0411C01,bachelor,classroom,3450,20,59
1401894,1185,active,ADMINISTRAÇÃO,1080009,0413A01,bachelor,classroom,3480,20,34
1401895,1185,active,ARQUITETURA E URBANISMO,1080009,0731A02,bachelor,classroom,4258,20,26
1401897,1185,active,ENGENHARIA CIVIL,1080009,0732E01,bachelor,classroom,4216,20,6
1401899,1185,active,FISIOTERAPIA,1080009,0915F01,bachelor,classroom,4544,20,21
1401903,1185,active,NUTRIÇÃO,1080009,0915N01,bachelor,classroom,3896,20,31
1401908,1185,active,DESIGN DE INTERIORES,1080009,0212D03,technology,classroom,20016,20,37
1402585,322,active,ESTÉTICA E COSMÉTICA,365,1012E01,technology,classroom,2400,20,71
1402587,322,active,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,365,0615S02,technology,classroom,2000,20,95
1402991,719,active,CIÊNCIAS CONTÁBEIS,,0411C01,bachelor,distance,3000,0,112
1403006,719,active,HISTÓRIA,,0114H01,license,distance,2960,0,88
1403157,4785,active,ZOOTECNIA,1006266,0811Z01,bachelor,classroom,3600,20,150
1403526,1233,active,SISTEMAS DE INFORMAÇÃO,658338,0615S02,bachelor,classroom,3000,20,76
1403536,1807,active,CIÊNCIAS BIOLÓGICAS,1081885,0114B01,license,classroom,3800,0,123
1403609,1807,active,QUÍMICA,1081884,0114Q01,license,classroom,3800,0,140
1403670,3294,active,ADMINISTRAÇÃO,659438,0413A01,bachelor,classroom,3290,20,5
1403847,376,active,GASTRONOMIA,1068088,1013G01,technology,classroom,1720,20,198
1403849,376,active,GASTRONOMIA,1056227,1013G01,technology,classroom,1720,20,122
1403851,376,active,NUTRIÇÃO,32501,0915N01,bachelor,classroom,3200,20,38
1403865,1077,active,NUTRIÇÃO,1070473,0915N01,bachelor,classroom,3384,20,55
1403866,376,active,ENGENHARIA DE COMPUTAÇÃO,1068088,0616E01,bachelor,classroom,3600,18,22
1403867,376,active,GASTRONOMIA,1056207,1013G01,technology,classroom,1720,20,141
1403868,376,active,CIÊNCIAS DA COMPUTAÇÃO,1056207,0614C01,bachelor,classroom,3000,20,65
1403869,376,active,ENGENHARIA DE COMPUTAÇÃO,1056207,0616E01,bachelor,classroom,3600,18,31
1403870,376,active,BIOMEDICINA,1056226,0914B01,bachelor,classroom,3200,20,41
1403871,376,active,GASTRONOMIA,1056226,1013G01,technology,classroom,1720,20,268
1403872,376,active,ENGENHARIA DE COMPUTAÇÃO,1056226,0616E01,bachelor,classroom,3600,18,21
1403873,1077,active,FISIOTERAPIA,1070473,0915F01,bachelor,classroom,4284,20,60
1403875,242,active,ENGENHARIA DE COMPUTAÇÃO,2800,0616E01,bachelor,classroom,3600,18,16
1403876,1077,active,EDUCAÇÃO FÍSICA,658241,0915E01,bachelor,classroom,3348,20,55
1403878,1077,active,CIÊNCIAS CONTÁBEIS,1070473,0411C01,bachelor,classroom,3100,20,0
1403879,1077,active,CIÊNCIA DA COMPUTAÇÃO,658241,0614C01,bachelor,classroom,3224,20,100
1403880,1077,active,BIOMEDICINA,658241,0914B01,bachelor,classroom,3380,20,39
1403881,1077,active,ADMINISTRAÇÃO,1070473,0413A01,bachelor,classroom,3048,20,51
1403882,1472,active,EDUCAÇÃO FÍSICA,,0915E01,bachelor,distance,3700,0,20177
1403885,344,active,GESTÃO DA QUALIDADE,,0413G02,technology,distance,1600,0,113
1403886,344,active,GESTÃO PÚBLICA,,0413G12,technology,distance,1600,0,81
1403887,344,active,GESTÃO COMERCIAL,,0416G01,technology,distance,1600,0,313
1403893,1082,active,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,1072302,0615S02,technology,classroom,2594,0,69
1403928,738,active,ESTÉTICA E COSMÉTICA,106387,1012E01,technology,classroom,2400,20,96
1403931,3368,active,GASTRONOMIA,,1013G01,technology,distance,1600,0,54
1403943,1472,active,ENGENHARIA ELÉTRICA,,0713E05,bachelor,distance,3800,0,851
1403945,80,active,PRODUÇÃO MULTIMÍDIA,657722,0211P05,technology,classroom,1605,20,40
1403963,1813,active,GESTÃO AMBIENTAL,1053824,0712G01,technology,classroom,2400,0,43
1403964,1813,active,ELETROTÉCNICA INDUSTRIAL,1053824,0713E01,technology,classroom,3326,0,31
1403977,3371,active,ADMINISTRAÇÃO,,0413A01,bachelor,distance,3000,0,171
1403980,1427,active,FARMÁCIA,1072305,0916F01,bachelor,classroom,4018,20,76
1403981,926,active,NUTRIÇÃO,30981,0915N01,bachelor,classroom,3200,20,10
1403982,926,active,ARQUITETURA E URBANISMO,30981,0731A02,bachelor,classroom,3600,20,16
1403983,926,active,RADIOLOGIA,30981,0914R01,technology,classroom,3000,17,109
1403986,3371,active,CIÊNCIAS CONTÁBEIS,,0411C01,bachelor,distance,3000,0,171
1403987,3371,active,GESTÃO DO AGRONEGÓCIO,,0413G09,technology,distance,2400,0,51
1403988,3371,active,LETRAS,,0115L13,license,distance,3240,0,12
1403989,3371,active,PEDAGOGIA,,0113P01,license,distance,3240,0,140
1403990,3371,active,MARKETING,,0414M01,technology,distance,1600,0,11
1403991,3371,active,GESTÃO DE RECURSOS HUMANOS,,0413G07,technology,distance,1600,0,85
1404021,4785,active,REDES DE COMPUTADORES,1059668,0612R01,technology,classroom,2900,20,64
1404022,4785,active,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,1052055,0714E05,bachelor,classroom,4892,20,98
1404041,1126,active,EDUCAÇÃO FÍSICA,,0114E03,license,distance,4107,0,110
1404042,1126,active,LETRAS - PORTUGUÊS,,0115L13,license,distance,3700,0,171
1404043,3368,active,MÚSICA,,0215M01,bachelor,distance,3200,0,201
1404044,1126,active,ARTES,,0114A01,license,distance,3739,0,164
1404045,143,active,FÍSICA,,0114F02,license,distance,3624,0,50
1404046,143,active,QUÍMICA,,0531Q01,bachelor,distance,3805,0,118
1404047,1422,active,GASTRONOMIA,,1013G01,technology,distance,1827,0,15
1404067,547,active,LETRAS - JAPONÊS,657964,0115L06,license,classroom,3800,0,80
1404068,568,active,CIÊNCIAS BIOLÓGICAS,704745,0114B01,license,classroom,3045,0,82
1404069,568,active,LETRAS,152880,0115L13,license,classroom,3045,0,86
1404083,568,active,ENGENHARIA CIVIL,1061392,0732E01,bachelor,classroom,4230,0,110
1404084,568,active,PEDAGOGIA,1062372,0113P01,license,classroom,3045,0,81
1404085,568,active,CIÊNCIAS CONTÁBEIS,152879,0411C01,bachelor,classroom,3525,0,87
1404086,568,active,PEDAGOGIA,1052889,0113P01,license,classroom,3045,0,95
1404087,568,active,GEOGRAFIA,,0114G01,license,distance,0,0,1153
1404095,3162,active,ENGENHARIA CIVIL,1071998,0732E01,bachelor,classroom,3800,20,81
1404096,4702,active,SERVIÇO SOCIAL,141175,0923S01,bachelor,classroom,3160,0,384
1404097,4702,active,PEDAGOGIA,141175,0113P01,license,classroom,3490,0,465
1404105,322,active,JOGOS DIGITAIS,370,0613J01,technology,classroom,2000,20,24
1404108,23410,active,ENGENHARIA CIVIL,1094894,0732E01,bachelor,classroom,4230,0,59
1404109,298,active,BIOMEDICINA,,0914B01,bachelor,distance,3510,0,56
1404110,298,active,FARMÁCIA,,0916F01,bachelor,distance,4150,0,930
1404111,298,active,FISIOTERAPIA,,0915F01,bachelor,distance,4000,0,945
1404113,1107,active,ENGENHARIA ELÉTRICA,1071933,0713E05,bachelor,classroom,3634,20,182
1404114,277,active,ENGENHARIA MECÂNICA,1043605,0715E02,bachelor,classroom,4384,16,127
1404116,277,active,LOGÍSTICA,1074164,0413L01,technology,classroom,2233,16,88
1404117,277,active,NUTRIÇÃO,1043605,0915N01,bachelor,classroom,3590,16,332
1404118,277,active,GESTÃO DE RECURSOS HUMANOS,1043605,0413G07,technology,classroom,1920,16,181
1404125,163,active,FISIOTERAPIA,1079857,0915F01,bachelor,classroom,4262,20,155
1404126,277,active,CIÊNCIA DA COMPUTAÇÃO,1043605,0614C01,bachelor,classroom,3220,16,106
1404129,780,active,CIÊNCIAS AERONÁUTICAS,658099,1041C01,bachelor,classroom,2500,19,125
1404130,6,active,ENGENHARIA URBANA,663,0788P01,bachelor,classroom,3900,0,120
1404132,2835,active,GESTÃO DE SERVIÇOS JURÍDICOS E NOTARIAIS,,0421S01,technology,distance,1620,0,148
1404134,163,active,BIOMEDICINA,1079857,0914B01,bachelor,classroom,3222,20,165
1404137,481,active,GESTÃO DE SERVIÇOS JURÍDICOS E NOTARIAIS,,0421S01,technology,distance,1620,0,9
1404140,163,active,CIÊNCIAS BIOLÓGICAS,1079857,0511B01,bachelor,classroom,3218,20,47
1404142,163,active,EDUCAÇÃO FÍSICA,1484,0915E01,bachelor,classroom,3314,20,69
1404145,163,active,TEOLOGIA,,0221T01,bachelor,distance,2932,0,610
1404146,163,active,GEOGRAFIA,,0114G01,license,distance,3028,0,506
1404147,163,active,FILOSOFIA,,0114F01,license,distance,3208,0,267
1404148,163,active,SOCIOLOGIA,,0114C03,license,distance,3208,0,108
1404153,568,active,FORMAÇÃO PEDAGÓGICA PARA PORTADORES DE ENSINO SUPERIOR,,0113F01,license,distance,0,0,75
1404154,374,active,CIÊNCIAS BIOLÓGICAS,706435,0114B01,license,classroom,3203,19.23,0
1404178,671,active,ARTES VISUAIS,,0114A02,license,distance,3360,0,143
