HEI_code,students_total,students_bachelor,students_license,students_technology,students_base_cycle,students_certification,students_classroom,students_distance,dist_load,campi,census_year,HEI_name,administrative_structure,academic_status,maintainer_code,headquarters_region,headquarters_state,headquarters_city,institution_type,own_revenue,transferred_revenue,other_revenue,faculty_expenses,staff_expenses,social_contribution_expenses,cost_expenses,investment_expenses,research_expenses,other_expenses,teaching_bac_dist,teaching_bac_pres,teaching_post_dist,teaching_post_pres,service_external,service_management,research,research_w_funding,full_time_ex,full_time_nex,part_time,hourly_contract,doctor,master,specialist,bachelor,none,active,communitary,confessional,filantropic
2859,547,1,0,0,0,0,1,0,0,1,2019,FACULDADE DE BELÉM,private_for_profit,faculty,1865,1,15,1501402,2,3817520.96,0,147858.62,1464763.32,756055.7,730853.27,0,0,0,0,0,1,0,0,0.208333333333333,0.208333333333333,0.125,0,0.0416666666666667,0,0.333333333333333,0.625,0.166666666666667,0.625,0.208333333333333,0,0,TRUE,FALSE,FALSE,FALSE
2870,923,3,0,0,0,0,3,0,0,1,2019,FACULDADE SERRA DO CARMO,private_for_profit,faculty,1870,1,17,1721000,2,5752548.54,0,0,1785296.03,672059.84,875947.49,2539325.95,0,0,0,0,1,0,0,0.238095238095238,0.142857142857143,0,0,0,0.142857142857143,0.19047619047619,0.666666666666667,0.0476190476190476,0.523809523809524,0.428571428571429,0,0,TRUE,FALSE,FALSE,FALSE
2879,418,2,1,0,0,0,3,0,0,1,2019,FACULDADE DE CAIEIRAS,private_nonprofit,faculty,16134,3,35,3509007,1,258257286.85,2720403.15,2720403.15,3460849.11,458012.91,3064638.38,54798549.74,0,0,118628611.22,0,1,0,0,0,0,0,0,0,0.217391304347826,0.304347826086957,0.478260869565217,0.130434782608696,0.391304347826087,0.478260869565217,0,0,TRUE,FALSE,FALSE,FALSE
2885,431,4,1,2,0,0,7,0,0,2,2019,Faculdade Univeritas Universus Veritas de Belo Horizonte - Veritas BH,private_nonprofit,faculty,1847,3,31,3106200,1,501481482.63,0,4390859.23,91041189.93,56981871.96,93066796.38,41174925.96,9123227.09,0,234868087.27,0,1,0,0,0,0,0,0,0,0.392857142857143,0.321428571428571,0.285714285714286,0.321428571428571,0.607142857142857,0.0714285714285714,0,0,TRUE,FALSE,FALSE,FALSE
2886,633,3,1,4,0,0,8,0,0,1,2019,FACULDADE ZUMBI DOS PALMARES,private_nonprofit,faculty,1875,3,35,3550308,1,3714908.85,0,0,1609615.22,1079143.05,1320112.44,877865.01,36417.82,47150,434917.36,0,1,0,0.0285714285714286,0,0,0,0,0.0142857142857143,0.114285714285714,0.414285714285714,0.457142857142857,0.185714285714286,0.471428571428571,0.342857142857143,0,0,TRUE,FALSE,FALSE,FALSE
2891,44,0,1,0,0,0,1,0,0,1,2019,FACULDADE BARÃO DE PIRATININGA,private_for_profit,faculty,16134,3,35,3550605,1,258247286.85,0,2720403.15,3460849.11,458012.91,3064638.38,54798549.74,0,0,118628611.22,0,1,0,0,0.555555555555556,0.333333333333333,0,0,0,0.111111111111111,0.888888888888889,0,0.111111111111111,0.666666666666667,0.222222222222222,0,0,FALSE,FALSE,FALSE,FALSE
2895,67,0,2,0,0,0,2,0,0.2,1,2019,Faculdade liberdade - Educação e Tecnologia,private_for_profit,faculty,17505,4,43,4319307,1,4e+05,0,0,160000,1e+05,15000,8000,0,0,17000,0,1,0,0.875,1,0.125,0,0,0,0,1,0,0,0.5,0.5,0,0,FALSE,FALSE,FALSE,FALSE
2896,1470,9,0,2,0,0,11,0,0.0609090909090909,1,2019,FACULDADE SATC,private_nonprofit,faculty,1879,4,42,4204608,2,13222981.56,0,10143497.92,7594863.1,6407790.77,1856291.85,5831293.63,1973475.19,1416815.55,0,0,1,0,0.0338983050847458,0.88135593220339,0.338983050847458,0.364406779661017,0,0.00847457627118644,0.322033898305085,0.194915254237288,0.474576271186441,0.228813559322034,0.483050847457627,0.288135593220339,0,0,TRUE,FALSE,FALSE,FALSE
2903,392,6,0,0,0,0,6,0,0,1,2019,FACULDADE CONCÓRDIA,private_for_profit,faculty,1881,4,42,4204301,2,3137662.05,0,2563232.07,2230328.58,759379.39,973875.1,2249293.83,154167.27,142180.13,0,0,0.96551724137931,0,0,0,0.189655172413793,0.0862068965517242,0,0.0344827586206897,0.0517241379310345,0.310344827586207,0.603448275862069,0.155172413793103,0.396551724137931,0.448275862068966,0,0,TRUE,FALSE,FALSE,FALSE
2904,491,4,1,1,0,0,6,0,0.166666666666667,2,2019,FACULDADE JK - GUARÁ,private_for_profit,faculty,1882,5,53,5300108,2,768118.54,0,0,88227.92,57073.72,85727.97,268841.49,26884.15,9217.42,130580.15,0,1,0,0,0,0,0,0,0,0,1,0,0.196078431372549,0.294117647058824,0.509803921568627,0,0,TRUE,FALSE,FALSE,FALSE
2908,1059,11,1,1,0,0,13,0,0.2,3,2019,CENTRO UNIVERSITÁRIO NATALENSE,private_for_profit,university_center,588,2,24,2408102,1,10018995.12,0,715296.67,4106387.95,744805.15,2011555.5,10391971.8,0,0,0,0,1,0,0.0447761194029851,0.925373134328358,0.462686567164179,0.895522388059702,0,0,0.432835820895522,0.492537313432836,0.0746268656716418,0.149253731343284,0.611940298507463,0.238805970149254,0,0,TRUE,FALSE,FALSE,FALSE
2909,409,3,0,0,0,0,3,0,0.2,1,2019,FACULDADE DO ESTADO DO MARANHÃO,private_for_profit,faculty,2415,2,21,2111300,1,2305821227.06,0,448153348.67,347194794.26,277230567.88,383647955.06,1590883520.05,18766883.39,0,0,0,0.92,0,0,0,0.28,0,0,0,0.16,0.28,0.56,0.04,0.28,0.68,0,0,TRUE,FALSE,FALSE,FALSE
2910,727,6,3,1,0,0,9,1,0.111111111111111,2,2019,FACULDADE VERDE NORTE,private_for_profit,faculty,1887,3,31,3141009,1,2803093.18,0,147531.22,889290.14,381124.32,358119.94,1131223.31,0,0,114165.94,0.0597014925373134,0.985074626865672,0,0,0.776119402985075,0.104477611940299,0.208955223880597,0,0,0.149253731343284,0.850746268656716,0,0.104477611940299,0.477611940298507,0.417910447761194,0,0,TRUE,FALSE,FALSE,FALSE
2911,890,9,0,8,0,0,17,0,0.2,3,2019,FACULDADE PAN AMAZÔNICA,private_for_profit,faculty,519,1,15,1501402,1,166292073.51,0,14978966.61,39683391.36,8394753.23,23533223.7,105278248.89,0,0,0,0,1,0,0,0,0,0,0,0,0.422222222222222,0.544444444444444,0.0333333333333333,0.0888888888888889,0.544444444444444,0.366666666666667,0,0,TRUE,FALSE,FALSE,FALSE
2915,1117,13,4,2,0,0,19,0,0,2,2019,FACULDADE CIDADE DE PATOS DE MINAS,private_nonprofit,faculty,1891,3,31,3148004,1,22177099.95,0,0,7028675.43,2238462.32,4521592.86,6410333.95,0,0,123212.33,0,1,0,0,0.86046511627907,0.170542635658915,0.86046511627907,0.108527131782946,0,0.124031007751938,0.736434108527132,0.13953488372093,0.155038759689923,0.472868217054264,0.372093023255814,0,0,TRUE,FALSE,FALSE,FALSE
2917,445,4,0,2,0,0,6,0,0.2,1,2019,FACULDADE BRASIL NORTE,private_for_profit,faculty,519,1,16,1600303,1,166292073.51,0,14978966.61,39683391.36,8394753.23,23533223.7,105278248.89,0,0,0,0,0.96551724137931,0,0,0.96551724137931,0.137931034482759,0,0,0,0.137931034482759,0.862068965517241,0,0.0344827586206897,0.241379310344828,0.724137931034483,0,0,TRUE,FALSE,FALSE,FALSE
2918,1194,9,0,0,0,0,9,0,0,1,2019,FACULDADE DE ENSINO SUPERIOR DA AMAZÔNIA REUNIDA,private_for_profit,faculty,1893,1,15,1506138,1,30155379.44,0,351396.22,4951097.42,1635562.26,1715693.18,6995030.03,0,0,0,0,0.88135593220339,0,0,0.677966101694915,0.593220338983051,0.627118644067797,0,0.0338983050847458,0.322033898305085,0.525423728813559,0.11864406779661,0.254237288135593,0.491525423728814,0.254237288135593,0,0,TRUE,FALSE,FALSE,FALSE
2927,151,1,0,0,0,0,1,0,0.2,1,2019,FACULDADE DE BELO HORIZONTE,private_for_profit,faculty,16134,3,31,3106200,1,258247286.85,0,2720403.15,3460849.11,458012.91,3064638.38,54798549.74,0,0,118628611.22,0,1,0,0,0.888888888888889,0.888888888888889,0.888888888888889,0.222222222222222,0,0.111111111111111,0.333333333333333,0.555555555555556,0.111111111111111,0.777777777777778,0.111111111111111,0,0,TRUE,FALSE,FALSE,FALSE
2935,2152,10,0,3,0,0,13,0,0,3,2019,FACULDADE DE TALENTOS HUMANOS,private_for_profit,faculty,1904,3,31,3170107,2,15467240.87,0,4773.57,6761651.99,2801310.12,3520929.96,1915886.07,0,0,1157328.45,0,1,0,0,0.971698113207547,0.132075471698113,0.820754716981132,0,0.132075471698113,0.150943396226415,0.547169811320755,0.169811320754717,0.150943396226415,0.471698113207547,0.377358490566038,0,0,TRUE,FALSE,FALSE,FALSE
2944,5468,19,2,4,0,0,25,0,0.1904,2,2019,FACULDADE DO SUL,private_for_profit,faculty,15801,2,29,2914802,1,235576253.14,0,9846318.49,38299090.19,332011.78,21596693.76,33641660.52,14278029.08,0,55462452.13,0,0.975708502024291,0.0202429149797571,0.267206477732794,0.218623481781377,0.0607287449392713,0.311740890688259,0.00404858299595142,0,0.48582995951417,0.384615384615385,0.129554655870445,0.352226720647773,0.299595141700405,0.348178137651822,0,0,TRUE,FALSE,FALSE,FALSE
2949,851,4,2,0,0,0,6,0,0,1,2019,FACULDADE DO BAIXO PARNAÍBA,private_for_profit,faculty,1912,2,21,2103208,2,1004366.97,0,1339414.62,523380.7,325640,112370.95,591240,670540,22200,33410,0,1,0,0,0,0.227272727272727,0,0,0.568181818181818,0,0.431818181818182,0,0.0909090909090909,0.840909090909091,0.0681818181818182,0,0,TRUE,FALSE,FALSE,FALSE
2950,9777,34,9,59,0,0,40,62,0.1855775,7,2019,Centro Universitário FADERGS,private_for_profit,university_center,1913,4,43,4314902,2,57231421.23,0,665093.99,9584136.97,3880317.45,5494530.37,10464056.83,7576207.02,0,19094416.95,0.496062992125984,0.866141732283465,0,0,0,0.0078740157480315,0,0,0,0.283464566929134,0.165354330708661,0.551181102362205,0.0944881889763779,0.677165354330709,0.228346456692913,0,0,TRUE,FALSE,FALSE,FALSE
2961,1530,15,1,0,0,0,16,0,0.130625,1,2019,FACULDADE DO PANTANAL MATOGROSSENSE,private_for_profit,faculty,1920,5,51,5102504,1,23764721,0,546655,4179074,1416605,1622109,4556234,2279602,0,4467036,0,1,0,0,1,0.975609756097561,0,0,0,0.121951219512195,0.719512195121951,0.158536585365854,0.0731707317073171,0.353658536585366,0.573170731707317,0,0,TRUE,FALSE,FALSE,FALSE
2964,670,3,1,3,0,0,7,0,0.2,1,2019,FACULDADE PROJEÇÃO DO GUARÁ,private_nonprofit,faculty,1921,5,53,5300108,2,4489246.4,0,614081.73,1058745.08,857931.54,679928.91,153121.16,5952.15,0,819319.47,0,1,0,0,0,0,0,0,0,0,1,0,0.641025641025641,0.333333333333333,0.0256410256410256,0,0,TRUE,FALSE,FALSE,FALSE
2969,83,0,1,0,0,0,1,0,0.1,1,2019,INSTITUTO SUPERIOR DE EDUCAÇÃO OCIDENTE,private_nonprofit,faculty,1589,2,29,2927408,1,226122.27,0,0,131674.8,81389.5,0,190414.63,0,0,0,0,0.909090909090909,0,0,0.545454545454545,0.545454545454545,0.454545454545455,0,0,0.181818181818182,0.545454545454545,0.272727272727273,0.545454545454545,0.363636363636364,0.0909090909090909,0,0,TRUE,FALSE,FALSE,FALSE
2971,979,7,1,0,0,0,8,0,0,1,2019,FACULDADE BARRETOS,private_for_profit,faculty,1924,3,35,3505500,2,8476767.84,0,14194.58,2982206.81,1510025.64,1462659.5,290741.9,0,6000,1920264.96,0,1,0,0,0.613207547169811,0.0754716981132076,0.613207547169811,0,0,0.264150943396226,0.433962264150943,0.30188679245283,0.179245283018868,0.528301886792453,0.292452830188679,0,0,TRUE,FALSE,FALSE,FALSE
2973,1055,8,0,1,0,0,9,0,0.196666666666667,1,2019,FACULDADE DE CIÊNCIAS HUMANAS E BIOLÓGICAS E DA SAÚDE,private_for_profit,faculty,15801,5,51,5107040,1,235576253.14,0,9846318.49,38299090.19,332011.78,21596693.76,33641660.52,14278029.08,0,55462452.13,0,0.89873417721519,0,0.278481012658228,0.151898734177215,0.126582278481013,0.265822784810127,0,0,0.405063291139241,0.392405063291139,0.20253164556962,0.354430379746835,0.189873417721519,0.455696202531646,0,0,TRUE,FALSE,FALSE,FALSE
2974,1070,2,0,3,0,0,5,0,0.188,1,2019,FACULDADE DE CIÊNCIAS JURÍDICAS E SOCIAIS APLICADAS DE PRIMAVERA DO LESTE,private_for_profit,faculty,15801,5,51,5107040,1,235576253.14,0,9846318.49,38299090.19,332011.78,21596693.76,33641660.52,14278029.08,0,55462452.13,0,0.943181818181818,0,0.170454545454545,0.0340909090909091,0.102272727272727,0.113636363636364,0,0,0.397727272727273,0.227272727272727,0.375,0.340909090909091,0.181818181818182,0.477272727272727,0,0,FALSE,FALSE,FALSE,FALSE
3004,111,2,0,0,0,0,2,0,0,1,2019,INSTITUTO DE ENSINO SUPERIOR SANTA CECÍLIA,private_for_profit,faculty,1945,2,27,2700300,2,658642.27,0,0,256276.55,341162.45,193698,93665.23,15000,0,0,0,1,0,0,0,0.142857142857143,0,0,0.142857142857143,0,0.214285714285714,0.642857142857143,0.0714285714285714,0.285714285714286,0.642857142857143,0,0,TRUE,FALSE,FALSE,FALSE
3008,343,3,0,7,0,0,10,0,0,1,2019,FACULDADE DO INSTITUTO NACIONAL DE PÓS-GRADUAÇÃO DE SÃO JOSÉ DOS CAMPOS,private_for_profit,faculty,1947,3,35,3549904,2,936749.65,0,0,429583.86,140427.57,0,320539.53,0,9847.95,12819.7,0,1,0,0,0,0,0,0,0.0303030303030303,0,0.212121212121212,0.757575757575758,0.212121212121212,0.575757575757576,0.212121212121212,0,0,TRUE,FALSE,FALSE,FALSE
3012,226,2,1,0,0,0,2,1,0,2,2019,FAJOPA - FACULDADE JOÃO PAULO II,private_nonprofit,faculty,1950,3,35,3529005,2,2350293.54,101624.75,41931.25,962674.06,494742.83,806204.4,617580.12,135759.12,57478.08,64516.32,0.535714285714286,0.821428571428571,0,0,0.0357142857142857,0.321428571428571,0,0,0,0.0714285714285714,0.321428571428571,0.607142857142857,0.321428571428571,0.642857142857143,0.0357142857142857,0,0,TRUE,FALSE,FALSE,FALSE
3020,951,9,0,2,0,0,11,0,0.2,1,2019,FACULDADE SANTA RITA DE CÁSSIA,private_for_profit,faculty,1955,5,52,5211503,2,1231209.24,0,0,230263.77,72168.07,81304.76,16633,0,9954.1,30252.55,0,1,0,0.0404040404040404,0,0,0,0,0,0.101010101010101,0.696969696969697,0.202020202020202,0.191919191919192,0.383838383838384,0.383838383838384,0.0404040404040404,0,TRUE,FALSE,FALSE,FALSE
3029,974,7,2,0,0,0,9,0,0,1,2019,FACULDADE DA AMAZÔNIA,private_for_profit,faculty,1963,1,15,1500800,2,1950013.63,0,0,403408.76,360055.23,382379.71,1920405.25,81606.41,7124.35,0,0,1,0.847457627118644,0.355932203389831,0.949152542372881,0.830508474576271,0.983050847457627,0,0.0338983050847458,0.0508474576271187,0.0338983050847458,0.88135593220339,0.11864406779661,0.525423728813559,0.355932203389831,0,0,TRUE,FALSE,FALSE,FALSE
3034,6137,22,2,3,0,0,27,0,0.19,1,2019,FACULDADE DELTA,private_for_profit,faculty,1965,2,29,2927408,1,60069429.8,0,1706616.95,10064468.43,72471.18,7756414.24,20431001.7,5469286.64,0,20836758.08,0,0.944223107569721,0.0278884462151394,0.346613545816733,0.239043824701195,0.0756972111553785,0.374501992031873,0.0159362549800797,0,0.462151394422311,0.382470119521912,0.155378486055777,0.418326693227092,0.374501992031873,0.207171314741036,0,0,TRUE,FALSE,FALSE,FALSE
3039,20,0,1,0,0,0,1,0,0,1,2019,FACULDADE VASCONCELLOS & SOUZA,private_nonprofit,faculty,1969,3,32,3200409,1,30240,0,0,24100.92,1600,3800,0,0,0,740,0,1,0,0,0.625,0.5,0.625,0,0.125,0.125,0.625,0.125,0,0,1,0,0,TRUE,FALSE,FALSE,FALSE
3042,2018,11,0,0,0,0,11,0,0,1,2019,CHRISTUS FACULDADE DO PIAUÍ,private_for_profit,faculty,1972,2,22,2208403,2,14950938.75,0,4587.7,3549524.55,886847.87,1868627.32,3985714,1254784.7,0,1355480.98,0,1,0,0,0.259259259259259,0.296296296296296,0.185185185185185,0.148148148148148,0,0.518518518518519,0.481481481481482,0,0.185185185185185,0.62962962962963,0.185185185185185,0,0,TRUE,FALSE,FALSE,FALSE
3051,277,1,1,0,0,0,1,1,0,2,2019,FACULDADE TEOLÓGICA DE CIÊNCIAS HUMANAS E SOCIAIS LOGOS,private_nonprofit,faculty,1977,3,35,3550308,2,852000,0,0,505632,186500,43253.12,69000,35000,9800,2300,0.5625,0.75,0,0,0,0,0,0,0.25,0.125,0.3125,0.3125,0.1875,0.625,0.1875,0,0,TRUE,FALSE,FALSE,FALSE
3099,5914,19,3,18,0,0,38,2,0.2,3,2019,FACULDADE INTERNACIONAL DA PARAÍBA,private_for_profit,faculty,2003,2,25,2507507,1,27174175,0,198969,8019827,3496440,2056630,0,0,0,18393424,0.126436781609195,0.988505747126437,0,0,0.201149425287356,0.0114942528735632,0.201149425287356,0,0.00574712643678161,0.0919540229885057,0.155172413793103,0.747126436781609,0.109195402298851,0.494252873563218,0.396551724137931,0,0,TRUE,FALSE,FALSE,FALSE
3146,149,1,0,0,0,0,1,0,0,1,2019,FACULDADE DE ODONTOLOGIA DO RECIFE,private_nonprofit,faculty,2009,2,26,2611606,1,4725008,96092,13651,951525,557738,944523,1356659,180912,260572,99362,0,1,0,0,0.357142857142857,0.428571428571429,0.785714285714286,0,0,0.0357142857142857,0.821428571428571,0.142857142857143,0.428571428571429,0.428571428571429,0.142857142857143,0,0,TRUE,FALSE,FALSE,FALSE
3148,274,2,1,1,0,0,4,0,0.2,3,2019,FACULDADE ANCHIETA DO RECIFE,private_for_profit,faculty,2011,2,26,2611606,2,670801.36,0,277000,293241.47,72537.89,129863.02,155786.4,0,42000,8500,0,1,0,0.944444444444444,0,0,0,0,0,0,0.111111111111111,0.888888888888889,0.277777777777778,0.333333333333333,0.388888888888889,0,0,TRUE,FALSE,FALSE,FALSE
3149,5595,20,0,4,0,0,24,0,0.19125,1,2019,FACULDADE PITÁGORAS DE DIVINÓPOLIS - FPD,private_for_profit,faculty,1176,3,31,3122306,1,107595431.38,0,4785482.66,20735348.06,103032.41,8988621.31,38207485.17,4889509.59,0,28958682.26,0,0.96875,0.015625,0.286458333333333,0.161458333333333,0.0520833333333333,0.348958333333333,0.015625,0,0.34375,0.395833333333333,0.260416666666667,0.322916666666667,0.484375,0.192708333333333,0,0,TRUE,FALSE,FALSE,FALSE
3151,7219,36,13,10,0,0,48,11,0,3,2019,UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ,private_nonprofit,university,2012,4,42,4204202,1,127836003.63,0,3928262.36,41114015.48,14142683.77,27481150.42,63041605.65,4796058.95,5459174.03,5165690.2,0.0904872389791183,0.967517401392111,0,0.1415313225058,0.201856148491879,0.767981438515081,0.148491879350348,0.116009280742459,0,0.433874709976798,0.431554524361949,0.134570765661253,0.271461716937355,0.531322505800464,0.197215777262181,0,0,TRUE,TRUE,TRUE,FALSE
3155,258,2,0,5,0,0,7,0,0,1,2019,FACULDADE DE TECNOLOGIA SENAI JARAGUÁ DO SUL,private_nonprofit,faculty,822,4,42,4208906,2,2951240,0,0,1067167,302353.47,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0625,0.34375,0,0.59375,0.09375,0.59375,0.3125,0,0,TRUE,FALSE,FALSE,FALSE
3157,301,0,1,0,0,0,1,0,0,1,2019,INSTITUTO SUPERIOR DE EDUCAÇÃO ALMEIDA RODRIGUES,private_for_profit,faculty,1495,5,52,5218805,2,1352846.51,0,1e+05,500478.12,191086.31,207673.94,129892.51,108641.38,107666.42,103995.82,0,1,0,0,0.214285714285714,0,0.214285714285714,0,0.642857142857143,0,0.357142857142857,0,0.142857142857143,0.714285714285714,0.142857142857143,0,0,TRUE,FALSE,FALSE,FALSE
3159,191,0,0,4,0,0,3,1,0.2,2,2019,FACULDADE DE TECNOLOGIA SENAI FLORIANÓPOLIS,private_nonprofit,faculty,822,4,42,4205407,1,880303,0,0,636009,197543.89,436795,83715,399818,0,0,0.161290322580645,0.903225806451613,0,0,0,0.225806451612903,0,0,0,0.225806451612903,0.0967741935483871,0.67741935483871,0.0967741935483871,0.32258064516129,0.548387096774194,0.032258064516129,0,TRUE,FALSE,FALSE,FALSE
3160,3586,7,9,9,0,0,21,4,0,7,2019,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",federally_owned,federal_institute,15532,2,27,2704302,2,1114585,398866758,0,145981251,102201767,59410954,63494058,26352143,2541171,0,0.110576923076923,0.903846153846154,0,0,0.134615384615385,0.0456730769230769,0.28125,0.0408653846153846,0.776442307692308,0.0961538461538462,0.0288461538461538,0.0985576923076923,0.319711538461538,0.526442307692308,0.153846153846154,0,0,TRUE,FALSE,FALSE,FALSE
3161,2243,2,9,5,0,0,16,0,0.009375,7,2019,"Instituto Federal de Educação, Ciência e Tecnologia do Sertão Pernambucano",federally_owned,federal_institute,16656,2,26,2611101,2,491594,187373072.36,0,75309937.78,43063772.58,30253920.38,26078773.83,8644587.07,791000,0,0,0.992779783393502,0,0.0252707581227437,0.0974729241877256,0.0974729241877256,0.303249097472924,0.0541516245487365,0.833935018050542,0.137184115523466,0.0288808664259928,0,0.299638989169675,0.51985559566787,0.133574007220217,0.0469314079422383,0,TRUE,FALSE,FALSE,FALSE
3162,7151,21,5,29,0,0,54,1,0.0219185185185185,22,2019,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA",federally_owned,federal_institute,7040,4,42,4205407,2,0.01,10276765.09,1422467.7,264455644.7,93402940.19,67497669.2,69678523.91,8412525.99,1913892.23,437963.8,0.00506072874493927,0.973684210526316,0.00607287449392713,0.0242914979757085,0.348178137651822,0.174089068825911,0.286437246963563,0.100202429149798,0.879554655870445,0.0941295546558704,0.0111336032388664,0.0151821862348178,0.475708502024292,0.44331983805668,0.0576923076923077,0.0232793522267207,0,TRUE,FALSE,FALSE,FALSE
3163,4204,7,8,5,0,0,20,0,0.00161,8,2019,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO",federally_owned,federal_institute,9113,3,33,3304557,2,0,468694392.8,1729946.28,278142694.63,0,69654116.01,66170963.61,22470300.99,1347082.28,32639181.56,0,0.663212435233161,0,0.0699481865284974,0.281088082901554,0.191709844559585,0.392487046632124,0.177461139896373,0.882124352331606,0.101036269430052,0.016839378238342,0,0.547927461139896,0.405440414507772,0.0466321243523316,0,0,TRUE,FALSE,FALSE,FALSE
3164,9763,18,17,26,0,0,58,3,0.0046551724137931,21,2019,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",federally_owned,federal_institute,9061,5,51,5103403,2,3035317.32,473883573,0,1,1,364453214.68,92302535.13,19643606.59,0,0,0.0638297872340426,0.971276595744681,0,0.00106382978723404,0.00106382978723404,0.00212765957446809,0.00106382978723404,0,0.737234042553192,0.202127659574468,0.0606382978723404,0,0.257446808510638,0.437234042553192,0.219148936170213,0.0861702127659575,0,TRUE,FALSE,FALSE,FALSE
3165,3085,8,8,12,0,0,25,3,0.004704,8,2019,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO TRIÂNGULO MINEIRO",federally_owned,federal_institute,9069,3,31,3170107,2,821346.85,254478523.85,95645.28,160324114.03,0,46038154.6,40498278.54,7855461.71,679507.1,0,0.0690476190476191,0.957142857142857,0,0.0761904761904762,0.0357142857142857,0.0428571428571429,0.0642857142857143,0.0214285714285714,0.883333333333333,0.10952380952381,0,0.00714285714285714,0.488095238095238,0.40952380952381,0.0380952380952381,0.0642857142857143,0,TRUE,FALSE,FALSE,FALSE
3170,728,8,0,1,0,0,9,0,0.2,1,2019,FACULDADE ESTÁCIO DE FLORIANÓPOLIS - ESTÁCIO FLORIANÓPOLIS,private_for_profit,faculty,626,4,42,4205407,1,10764105.7,0,210535.56,988351.9,895934.67,562852.27,2101193.14,0,0,2124918.77,0,1,0,0,0,0.0238095238095238,0.0714285714285714,0.0714285714285714,0,0.19047619047619,0.214285714285714,0.595238095238095,0.30952380952381,0.285714285714286,0.404761904761905,0,0,TRUE,FALSE,FALSE,FALSE
3171,65,1,1,1,0,0,3,0,0,2,2019,FACULDADE EQUIPE,private_nonprofit,faculty,2014,4,43,4320008,1,450770,0,0,228562.1,100922.25,164202.24,0,0,0,187158.37,0,1,0,0,1,0,0,0,0,0,0,1,0,0.833333333333333,0.166666666666667,0,0,FALSE,FALSE,FALSE,FALSE
3172,19028,37,141,69,0,0,247,0,0,53,2019,UNIVERSIDADE DO ESTADO DO AMAZONAS,state_owned,university,2015,1,13,1302603,2,1879681.12,935096.1,415778745.45,210993750.29,24992897.38,26663657.45,124427838.79,7745491,38397.57,146453311.26,0,1,0,0.10609243697479,0.288865546218487,0.115546218487395,0.429621848739496,0,0,0.98109243697479,0.0189075630252101,0,0.384453781512605,0.440126050420168,0.175420168067227,0,0,TRUE,FALSE,FALSE,FALSE
3177,34,1,0,0,0,0,1,0,0.2,1,2019,FACULDADE DE ADMINISTRAÇÃO DA FESPSP,private_nonprofit,faculty,261,3,35,3550308,1,2799572.3,4374058.05,58424.94,2192108.4,777072.24,1821596.1,0,89724.87,27967.28,2323585.9,0,1,0,0,0.285714285714286,0.428571428571429,0.142857142857143,0,0,0.142857142857143,0.285714285714286,0.571428571428571,0.571428571428571,0.428571428571429,0,0,0,FALSE,FALSE,FALSE,FALSE
3180,15,0,1,0,0,0,1,0,0,1,2019,FACULDADE ATTICUS,private_nonprofit,faculty,16557,4,41,4108304,1,11929672.94,0,1514870.78,3820402.4,2709677.78,501289.53,3905483.57,0,0,3196611.91,0,1,0,0,0.75,0.625,0,0,0,0.75,0.125,0.125,0.375,0.125,0.5,0,0,TRUE,FALSE,FALSE,FALSE
